timestamp,heart_rate_bpm,steps,sleeping,spo2_pct,calories_burned,hour,day_of_week,is_weekend,is_anomaly,anomaly_type
2024-01-14 13:00:00,102.1,36,0,97.4,7.23,13,6,1,0,normal
2024-01-14 13:05:00,95.1,44,0,97.8,6.48,13,6,1,0,normal
2024-01-14 13:10:00,102.1,61,0,97.5,8.79,13,6,1,0,normal
2024-01-14 13:15:00,101.0,60,0,97.2,7.58,13,6,1,0,normal
2024-01-14 13:20:00,116.2,47,0,97.6,6.62,13,6,1,0,normal
2024-01-14 13:25:00,116.2,53,0,97.8,7.56,13,6,1,0,normal
2024-01-14 13:30:00,109.2,44,0,97.6,7.91,13,6,1,0,normal
2024-01-14 13:35:00,107.1,43,0,97.8,7.15,13,6,1,0,normal
2024-01-14 13:40:00,129.9,45,0,96.7,5.77,13,6,1,1,tachycardia
2024-01-14 13:45:00,108.4,51,0,98.4,8.05,13,6,1,0,normal
2024-01-14 13:50:00,101.8,65,0,96.9,8.05,13,6,1,0,normal
2024-01-14 13:55:00,105.0,69,0,97.0,7.36,13,6,1,0,normal
2024-01-14 14:00:00,106.3,63,0,98.1,7.37,14,6,1,0,normal
2024-01-14 14:05:00,101.1,58,0,97.4,6.17,14,6,1,0,normal
2024-01-14 14:10:00,102.2,47,0,97.3,6.19,14,6,1,0,normal
2024-01-14 14:15:00,95.4,55,0,97.3,7.2,14,6,1,0,normal
2024-01-14 14:20:00,109.7,50,0,97.9,7.14,14,6,1,0,normal
2024-01-14 14:25:00,87.6,46,0,97.9,7.24,14,6,1,0,normal
2024-01-14 14:30:00,103.6,59,0,97.5,7.6,14,6,1,0,normal
2024-01-14 14:35:00,95.8,58,0,96.9,6.98,14,6,1,0,normal
2024-01-14 14:40:00,103.5,50,0,96.5,6.99,14,6,1,0,normal
2024-01-14 14:45:00,92.6,42,0,97.5,6.7,14,6,1,0,normal
2024-01-14 14:50:00,81.5,47,0,96.9,6.14,14,6,1,0,normal
2024-01-14 14:55:00,108.0,48,0,97.7,8.1,14,6,1,0,normal
2024-01-14 15:00:00,99.5,55,0,97.4,6.33,15,6,1,0,normal
2024-01-14 15:05:00,100.1,55,0,97.3,7.42,15,6,1,0,normal
2024-01-14 15:10:00,96.5,45,0,97.3,7.03,15,6,1,0,normal
2024-01-14 15:15:00,101.1,45,0,98.0,7.48,15,6,1,0,normal
2024-01-14 15:20:00,103.5,49,0,96.5,7.26,15,6,1,0,normal
2024-01-14 15:25:00,108.4,60,0,96.9,7.05,15,6,1,0,normal
2024-01-14 15:30:00,101.8,36,0,96.8,6.36,15,6,1,0,normal
2024-01-14 15:35:00,95.1,46,0,96.9,6.48,15,6,1,0,normal
2024-01-14 15:40:00,80.9,52,0,97.3,6.64,15,6,1,0,normal
2024-01-14 15:45:00,115.0,50,0,97.5,8.03,15,6,1,0,normal
2024-01-14 15:50:00,109.1,56,0,97.7,8.4,15,6,1,0,normal
2024-01-14 15:55:00,98.1,41,0,97.9,6.23,15,6,1,0,normal
2024-01-14 16:00:00,85.9,55,0,97.5,6.99,16,6,1,0,normal
2024-01-14 16:05:00,76.8,48,0,96.8,5.86,16,6,1,0,normal
2024-01-14 16:10:00,85.8,46,0,96.9,6.75,16,6,1,0,normal
2024-01-14 16:15:00,91.3,43,0,97.7,6.61,16,6,1,0,normal
2024-01-14 16:20:00,92.8,46,0,97.2,6.63,16,6,1,0,normal
2024-01-14 16:25:00,95.3,52,0,97.3,6.39,16,6,1,0,normal
2024-01-14 16:30:00,87.5,52,0,97.6,6.37,16,6,1,0,normal
2024-01-14 16:35:00,93.9,55,0,97.7,6.65,16,6,1,0,normal
2024-01-14 16:40:00,71.4,50,0,97.7,6.01,16,6,1,0,normal
2024-01-14 16:45:00,91.4,56,0,96.9,7.82,16,6,1,0,normal
2024-01-14 16:50:00,76.0,41,0,97.4,4.89,16,6,1,0,normal
2024-01-14 16:55:00,95.7,45,0,98.1,6.54,16,6,1,0,normal
2024-01-14 17:00:00,88.2,185,0,97.1,12.51,17,6,1,0,normal
2024-01-14 17:05:00,92.3,206,0,96.6,12.23,17,6,1,0,normal
2024-01-14 17:10:00,87.3,205,0,97.1,12.62,17,6,1,0,normal
2024-01-14 17:15:00,89.1,196,0,97.3,11.79,17,6,1,0,normal
2024-01-14 17:20:00,75.7,219,0,97.0,12.1,17,6,1,0,normal
2024-01-14 17:25:00,69.3,185,0,96.9,10.77,17,6,1,0,normal
2024-01-14 17:30:00,88.4,191,0,97.9,12.5,17,6,1,0,normal
2024-01-14 17:35:00,90.0,205,0,96.9,13.19,17,6,1,0,normal
2024-01-14 17:40:00,36.9,192,0,97.3,11.95,17,6,1,1,bradycardia
2024-01-14 17:45:00,95.8,199,0,97.2,13.13,17,6,1,0,normal
2024-01-14 17:50:00,101.2,186,0,96.9,12.38,17,6,1,0,normal
2024-01-14 17:55:00,98.3,174,0,98.1,12.71,17,6,1,0,normal
2024-01-14 18:00:00,89.9,208,0,97.6,13.03,18,6,1,0,normal
2024-01-14 18:05:00,68.1,207,0,97.6,11.36,18,6,1,0,normal
2024-01-14 18:10:00,65.5,184,0,97.2,10.61,18,6,1,0,normal
2024-01-14 18:15:00,79.9,201,0,97.3,11.9,18,6,1,0,normal
2024-01-14 18:20:00,82.7,188,0,96.9,11.6,18,6,1,0,normal
2024-01-14 18:25:00,87.2,189,0,97.9,11.93,18,6,1,0,normal
2024-01-14 18:30:00,95.9,213,0,98.0,13.58,18,6,1,0,normal
2024-01-14 18:35:00,76.9,204,0,97.9,12.11,18,6,1,0,normal
2024-01-14 18:40:00,90.6,191,0,97.1,12.15,18,6,1,0,normal
2024-01-14 18:45:00,79.0,211,0,97.9,12.61,18,6,1,0,normal
2024-01-14 18:50:00,86.5,201,0,97.7,13.79,18,6,1,0,normal
2024-01-14 18:55:00,74.7,241,0,96.7,13.03,18,6,1,0,normal
2024-01-14 19:00:00,98.9,132,0,97.8,10.46,19,6,1,0,normal
2024-01-14 19:05:00,89.2,153,0,98.3,11.18,19,6,1,0,normal
2024-01-14 19:10:00,101.0,149,0,97.9,10.98,19,6,1,0,normal
2024-01-14 19:15:00,89.4,174,0,97.6,11.54,19,6,1,0,normal
2024-01-14 19:20:00,73.8,146,0,97.8,9.9,19,6,1,0,normal
2024-01-14 19:25:00,150.8,141,0,97.4,10.28,19,6,1,1,tachycardia
2024-01-14 19:30:00,86.4,146,0,98.6,9.62,19,6,1,0,normal
2024-01-14 19:35:00,88.6,167,0,96.8,11.83,19,6,1,0,normal
2024-01-14 19:40:00,97.0,140,0,97.8,11.01,19,6,1,0,normal
2024-01-14 19:45:00,94.3,164,0,98.2,11.13,19,6,1,0,normal
2024-01-14 19:50:00,87.8,134,0,97.2,9.86,19,6,1,0,normal
2024-01-14 19:55:00,95.1,132,0,97.6,10.42,19,6,1,0,normal
2024-01-14 20:00:00,82.3,138,0,97.6,9.49,20,6,1,0,normal
2024-01-14 20:05:00,85.5,152,0,98.3,10.66,20,6,1,0,normal
2024-01-14 20:10:00,89.2,159,0,97.2,10.53,20,6,1,0,normal
2024-01-14 20:15:00,70.8,148,0,97.9,9.98,20,6,1,0,normal
2024-01-14 20:20:00,82.7,172,0,97.8,11.29,20,6,1,0,normal
2024-01-14 20:25:00,82.0,134,0,97.4,10.11,20,6,1,0,normal
2024-01-14 20:30:00,67.2,145,0,97.9,9.38,20,6,1,0,normal
2024-01-14 20:35:00,104.5,136,0,97.8,10.64,20,6,1,0,normal
2024-01-14 20:40:00,81.7,154,0,97.7,10.19,20,6,1,0,normal
2024-01-14 20:45:00,72.8,145,0,98.0,8.42,20,6,1,0,normal
2024-01-14 20:50:00,83.5,147,0,97.4,10.13,20,6,1,0,normal
2024-01-14 20:55:00,83.4,160,0,98.4,11.06,20,6,1,0,normal
2024-01-14 21:00:00,78.9,153,0,97.5,10.67,21,6,1,0,normal
2024-01-14 21:05:00,79.8,137,0,97.6,8.89,21,6,1,0,normal
2024-01-14 21:10:00,79.9,153,0,98.2,9.62,21,6,1,0,normal
2024-01-14 21:15:00,93.3,170,0,98.1,11.17,21,6,1,0,normal
2024-01-14 21:20:00,75.6,151,0,97.6,10.85,21,6,1,0,normal
2024-01-14 21:25:00,84.4,164,0,97.9,10.91,21,6,1,0,normal
2024-01-14 21:30:00,78.0,142,0,97.3,9.09,21,6,1,0,normal
2024-01-14 21:35:00,92.2,160,0,97.6,11.03,21,6,1,0,normal
2024-01-14 21:40:00,79.0,150,0,98.7,9.64,21,6,1,0,normal
2024-01-14 21:45:00,91.4,133,0,96.9,9.59,21,6,1,0,normal
2024-01-14 21:50:00,81.0,144,0,98.0,9.87,21,6,1,0,normal
2024-01-14 21:55:00,84.5,148,0,97.7,10.56,21,6,1,0,normal
2024-01-14 22:00:00,60.4,83,0,97.6,6.54,22,6,1,0,normal
2024-01-14 22:05:00,59.7,78,0,96.6,6.03,22,6,1,0,normal
2024-01-14 22:10:00,62.4,83,0,97.6,6.32,22,6,1,0,normal
2024-01-14 22:15:00,58.6,87,0,97.4,6.0,22,6,1,0,normal
2024-01-14 22:20:00,61.7,82,0,97.9,6.79,22,6,1,0,normal
2024-01-14 22:25:00,65.2,76,0,93.0,6.7,22,6,1,1,low_spo2
2024-01-14 22:30:00,62.1,96,0,96.9,6.95,22,6,1,0,normal
2024-01-14 22:35:00,152.6,90,0,97.6,5.56,22,6,1,1,tachycardia
2024-01-14 22:40:00,55.4,90,0,96.9,6.28,22,6,1,0,normal
2024-01-14 22:45:00,54.8,73,0,98.0,5.48,22,6,1,0,normal
2024-01-14 22:50:00,66.1,84,0,97.1,6.78,22,6,1,0,normal
2024-01-14 22:55:00,64.2,90,0,97.7,7.17,22,6,1,0,normal
2024-01-14 23:00:00,53.9,0,1,97.4,3.07,23,6,1,0,normal
2024-01-14 23:05:00,53.3,0,1,97.3,1.56,23,6,1,0,normal
2024-01-14 23:10:00,53.9,0,1,97.4,1.54,23,6,1,0,normal
2024-01-14 23:15:00,60.0,467,1,97.2,2.22,23,6,1,1,sleep_disturbance_steps
2024-01-14 23:20:00,60.4,0,1,96.8,2.8,23,6,1,0,normal
2024-01-14 23:25:00,54.1,0,1,96.4,2.88,23,6,1,0,normal
2024-01-14 23:30:00,61.3,0,1,97.1,1.71,23,6,1,0,normal
2024-01-14 23:35:00,56.6,0,1,97.6,3.18,23,6,1,0,normal
2024-01-14 23:40:00,58.6,0,1,97.7,2.38,23,6,1,0,normal
2024-01-14 23:45:00,50.8,0,1,97.9,2.28,23,6,1,0,normal
2024-01-14 23:50:00,58.9,0,1,97.3,2.57,23,6,1,0,normal
2024-01-14 23:55:00,69.9,0,1,98.1,3.39,23,6,1,0,normal
2024-01-15 00:00:00,64.1,0,1,97.9,3.74,0,0,0,0,normal
2024-01-15 00:05:00,60.8,0,1,97.3,3.22,0,0,0,0,normal
2024-01-15 00:10:00,56.2,0,1,97.2,2.51,0,0,0,0,normal
2024-01-15 00:15:00,41.5,0,1,97.7,2.4,0,0,0,0,normal
2024-01-15 00:20:00,54.4,0,1,98.1,2.68,0,0,0,0,normal
2024-01-15 00:25:00,49.6,0,1,97.2,2.71,0,0,0,0,normal
2024-01-15 00:30:00,54.0,0,1,96.9,3.21,0,0,0,0,normal
2024-01-15 00:35:00,57.1,0,1,97.2,2.76,0,0,0,0,normal
2024-01-15 00:40:00,58.8,0,1,97.5,3.68,0,0,0,0,normal
2024-01-15 00:45:00,55.5,0,1,98.1,2.18,0,0,0,0,normal
2024-01-15 00:50:00,54.8,0,1,97.0,3.53,0,0,0,0,normal
2024-01-15 00:55:00,57.2,0,1,97.2,2.67,0,0,0,0,normal
2024-01-15 01:00:00,58.6,0,1,97.0,3.32,1,0,0,0,normal
2024-01-15 01:05:00,59.0,0,1,97.7,3.3,1,0,0,0,normal
2024-01-15 01:10:00,51.5,0,1,97.5,2.7,1,0,0,0,normal
2024-01-15 01:15:00,53.4,0,1,96.6,3.25,1,0,0,0,normal
2024-01-15 01:20:00,65.5,0,1,97.5,3.06,1,0,0,0,normal
2024-01-15 01:25:00,56.6,0,1,97.8,2.04,1,0,0,0,normal
2024-01-15 01:30:00,58.9,0,1,97.5,2.72,1,0,0,0,normal
2024-01-15 01:35:00,47.5,0,1,97.7,3.47,1,0,0,0,normal
2024-01-15 01:40:00,66.2,0,1,97.8,4.11,1,0,0,0,normal
2024-01-15 01:45:00,58.8,0,1,97.5,2.93,1,0,0,0,normal
2024-01-15 01:50:00,61.7,0,1,97.1,2.94,1,0,0,0,normal
2024-01-15 01:55:00,52.1,0,1,96.5,2.52,1,0,0,0,normal
2024-01-15 02:00:00,61.0,0,1,97.5,3.23,2,0,0,0,normal
2024-01-15 02:05:00,52.5,0,1,97.5,2.44,2,0,0,0,normal
2024-01-15 02:10:00,58.2,0,1,97.5,3.19,2,0,0,0,normal
2024-01-15 02:15:00,65.7,0,1,98.0,3.8,2,0,0,0,normal
2024-01-15 02:20:00,58.4,0,1,97.8,2.77,2,0,0,0,normal
2024-01-15 02:25:00,61.0,0,1,97.5,3.09,2,0,0,0,normal
2024-01-15 02:30:00,65.6,0,1,96.6,2.74,2,0,0,0,normal
2024-01-15 02:35:00,61.6,0,1,97.6,2.75,2,0,0,0,normal
2024-01-15 02:40:00,59.1,0,1,97.3,3.25,2,0,0,0,normal
2024-01-15 02:45:00,63.1,0,1,98.0,4.45,2,0,0,0,normal
2024-01-15 02:50:00,57.9,0,1,97.5,2.36,2,0,0,0,normal
2024-01-15 02:55:00,55.3,0,1,97.3,2.02,2,0,0,0,normal
2024-01-15 03:00:00,55.0,0,1,97.8,2.9,3,0,0,0,normal
2024-01-15 03:05:00,50.0,0,1,96.3,2.42,3,0,0,0,normal
2024-01-15 03:10:00,61.2,0,1,97.6,3.93,3,0,0,0,normal
2024-01-15 03:15:00,61.9,0,1,97.4,3.6,3,0,0,0,normal
2024-01-15 03:20:00,62.5,0,1,96.4,2.99,3,0,0,0,normal
2024-01-15 03:25:00,51.4,0,1,96.3,2.46,3,0,0,0,normal
2024-01-15 03:30:00,56.4,379,1,98.4,2.71,3,0,0,1,sleep_disturbance_steps
2024-01-15 03:35:00,50.9,0,1,97.1,2.91,3,0,0,0,normal
2024-01-15 03:40:00,60.2,0,1,97.8,3.17,3,0,0,0,normal
2024-01-15 03:45:00,50.0,0,1,97.1,3.27,3,0,0,0,normal
2024-01-15 03:50:00,60.3,0,1,97.7,2.83,3,0,0,0,normal
2024-01-15 03:55:00,56.5,0,1,91.6,2.81,3,0,0,1,low_spo2
2024-01-15 04:00:00,53.4,0,1,97.4,3.52,4,0,0,0,normal
2024-01-15 04:05:00,53.1,0,1,97.5,3.66,4,0,0,0,normal
2024-01-15 04:10:00,59.7,0,1,96.9,2.96,4,0,0,0,normal
2024-01-15 04:15:00,57.1,0,1,97.1,3.18,4,0,0,0,normal
2024-01-15 04:20:00,56.9,0,1,97.8,2.58,4,0,0,0,normal
2024-01-15 04:25:00,54.6,0,1,97.6,2.83,4,0,0,0,normal
2024-01-15 04:30:00,60.1,0,1,97.7,3.42,4,0,0,0,normal
2024-01-15 04:35:00,55.3,0,1,97.6,2.3,4,0,0,0,normal
2024-01-15 04:40:00,56.6,0,1,97.5,3.13,4,0,0,0,normal
2024-01-15 04:45:00,60.5,0,1,97.4,3.94,4,0,0,0,normal
2024-01-15 04:50:00,57.0,0,1,96.2,2.6,4,0,0,0,normal
2024-01-15 04:55:00,55.8,366,1,97.4,2.67,4,0,0,1,sleep_disturbance_steps
2024-01-15 05:00:00,55.6,0,1,97.9,2.48,5,0,0,0,normal
2024-01-15 05:05:00,58.0,0,1,97.5,1.92,5,0,0,0,normal
2024-01-15 05:10:00,58.9,0,1,97.4,2.84,5,0,0,0,normal
2024-01-15 05:15:00,67.8,0,1,97.4,2.18,5,0,0,0,normal
2024-01-15 05:20:00,53.5,0,1,97.6,3.4,5,0,0,0,normal
2024-01-15 05:25:00,57.0,0,1,98.0,3.57,5,0,0,0,normal
2024-01-15 05:30:00,54.7,0,1,97.3,3.25,5,0,0,0,normal
2024-01-15 05:35:00,53.5,0,1,97.8,2.41,5,0,0,0,normal
2024-01-15 05:40:00,58.0,0,1,97.2,2.62,5,0,0,0,normal
2024-01-15 05:45:00,60.9,0,1,98.1,2.88,5,0,0,0,normal
2024-01-15 05:50:00,57.1,0,1,97.9,3.49,5,0,0,0,normal
2024-01-15 05:55:00,62.9,0,1,97.9,2.66,5,0,0,0,normal
2024-01-15 06:00:00,71.9,69,0,98.4,6.36,6,0,0,0,normal
2024-01-15 06:05:00,84.3,67,0,97.9,7.6,6,0,0,0,normal
2024-01-15 06:10:00,76.6,72,0,98.2,6.52,6,0,0,0,normal
2024-01-15 06:15:00,78.6,77,0,98.0,7.11,6,0,0,0,normal
2024-01-15 06:20:00,71.3,79,0,97.9,6.84,6,0,0,0,normal
2024-01-15 06:25:00,76.5,89,0,97.2,7.14,6,0,0,0,normal
2024-01-15 06:30:00,79.5,81,0,97.2,7.72,6,0,0,0,normal
2024-01-15 06:35:00,64.7,84,0,97.3,6.55,6,0,0,0,normal
2024-01-15 06:40:00,81.6,65,0,97.1,6.4,6,0,0,0,normal
2024-01-15 06:45:00,80.7,63,0,96.7,5.77,6,0,0,0,normal
2024-01-15 06:50:00,89.3,78,0,97.4,7.79,6,0,0,0,normal
2024-01-15 06:55:00,88.9,94,0,97.8,8.19,6,0,0,0,normal
2024-01-15 07:00:00,80.2,211,0,91.4,11.97,7,0,0,1,low_spo2
2024-01-15 07:05:00,74.3,177,0,97.9,10.72,7,0,0,0,normal
2024-01-15 07:10:00,77.9,213,0,88.3,12.97,7,0,0,1,low_spo2
2024-01-15 07:15:00,77.6,196,0,98.3,11.96,7,0,0,0,normal
2024-01-15 07:20:00,81.8,205,0,97.4,12.29,7,0,0,0,normal
2024-01-15 07:25:00,83.6,183,0,98.1,11.71,7,0,0,0,normal
2024-01-15 07:30:00,82.2,207,0,98.2,12.31,7,0,0,0,normal
2024-01-15 07:35:00,82.4,203,0,97.3,11.84,7,0,0,0,normal
2024-01-15 07:40:00,81.8,179,0,97.0,11.66,7,0,0,0,normal
2024-01-15 07:45:00,87.9,192,0,96.7,12.3,7,0,0,0,normal
2024-01-15 07:50:00,81.0,236,0,97.2,12.59,7,0,0,0,normal
2024-01-15 07:55:00,159.5,185,0,97.5,11.85,7,0,0,1,tachycardia
2024-01-15 08:00:00,92.6,194,0,97.3,13.3,8,0,0,0,normal
2024-01-15 08:05:00,85.6,204,0,97.3,13.22,8,0,0,0,normal
2024-01-15 08:10:00,86.4,188,0,97.4,10.88,8,0,0,0,normal
2024-01-15 08:15:00,81.6,200,0,96.8,12.02,8,0,0,0,normal
2024-01-15 08:20:00,84.6,200,0,97.8,12.27,8,0,0,0,normal
2024-01-15 08:25:00,81.8,192,0,97.4,11.7,8,0,0,0,normal
2024-01-15 08:30:00,87.9,212,0,97.1,12.09,8,0,0,0,normal
2024-01-15 08:35:00,74.4,216,0,97.7,12.39,8,0,0,0,normal
2024-01-15 08:40:00,81.4,194,0,97.4,12.0,8,0,0,0,normal
2024-01-15 08:45:00,83.8,201,0,97.6,12.22,8,0,0,0,normal
2024-01-15 08:50:00,70.7,212,0,97.7,11.73,8,0,0,0,normal
2024-01-15 08:55:00,73.7,218,0,96.8,12.47,8,0,0,0,normal
2024-01-15 09:00:00,80.7,66,0,97.5,6.34,9,0,0,0,normal
2024-01-15 09:05:00,80.9,37,0,97.5,4.39,9,0,0,0,normal
2024-01-15 09:10:00,84.1,42,0,97.4,5.82,9,0,0,0,normal
2024-01-15 09:15:00,86.1,57,0,97.7,6.59,9,0,0,0,normal
2024-01-15 09:20:00,107.8,49,0,98.3,7.02,9,0,0,0,normal
2024-01-15 09:25:00,87.7,36,0,97.5,6.13,9,0,0,0,normal
2024-01-15 09:30:00,147.3,51,0,97.8,6.41,9,0,0,1,tachycardia
2024-01-15 09:35:00,103.6,42,0,98.1,6.06,9,0,0,0,normal
2024-01-15 09:40:00,87.6,41,0,98.0,5.4,9,0,0,0,normal
2024-01-15 09:45:00,104.8,44,0,97.5,6.99,9,0,0,0,normal
2024-01-15 09:50:00,72.1,53,0,97.9,5.48,9,0,0,0,normal
2024-01-15 09:55:00,81.1,45,0,98.3,5.85,9,0,0,0,normal
2024-01-15 10:00:00,89.0,44,0,98.1,5.98,10,0,0,0,normal
2024-01-15 10:05:00,98.2,46,0,98.0,6.9,10,0,0,0,normal
2024-01-15 10:10:00,96.7,48,0,97.9,7.01,10,0,0,0,normal
2024-01-15 10:15:00,92.7,39,0,97.7,5.46,10,0,0,0,normal
2024-01-15 10:20:00,86.7,51,0,97.4,6.41,10,0,0,0,normal
2024-01-15 10:25:00,100.4,47,0,97.5,6.55,10,0,0,0,normal
2024-01-15 10:30:00,94.4,41,0,96.8,6.02,10,0,0,0,normal
2024-01-15 10:35:00,89.4,41,0,97.9,5.84,10,0,0,0,normal
2024-01-15 10:40:00,105.2,47,0,97.0,8.44,10,0,0,0,normal
2024-01-15 10:45:00,83.3,46,0,97.4,6.26,10,0,0,0,normal
2024-01-15 10:50:00,81.8,48,0,97.8,5.78,10,0,0,0,normal
2024-01-15 10:55:00,86.9,57,0,97.0,6.19,10,0,0,0,normal
2024-01-15 11:00:00,83.0,49,0,98.0,7.06,11,0,0,0,normal
2024-01-15 11:05:00,89.2,55,0,98.0,5.65,11,0,0,0,normal
2024-01-15 11:10:00,88.2,45,0,98.2,5.98,11,0,0,0,normal
2024-01-15 11:15:00,86.7,50,0,97.3,6.84,11,0,0,0,normal
2024-01-15 11:20:00,95.0,49,0,97.4,7.02,11,0,0,0,normal
2024-01-15 11:25:00,86.5,37,0,98.2,6.3,11,0,0,0,normal
2024-01-15 11:30:00,97.9,44,0,98.9,6.62,11,0,0,0,normal
2024-01-15 11:35:00,76.8,39,0,97.4,5.03,11,0,0,0,normal
2024-01-15 11:40:00,91.6,53,0,97.4,7.29,11,0,0,0,normal
2024-01-15 11:45:00,97.1,62,0,97.6,6.94,11,0,0,0,normal
2024-01-15 11:50:00,81.6,49,0,97.5,6.38,11,0,0,0,normal
2024-01-15 11:55:00,97.3,42,0,98.5,6.56,11,0,0,0,normal
2024-01-15 12:00:00,93.6,62,0,99.2,6.98,12,0,0,0,normal
2024-01-15 12:05:00,94.8,57,0,97.5,7.21,12,0,0,0,normal
2024-01-15 12:10:00,85.6,45,0,97.7,6.25,12,0,0,0,normal
2024-01-15 12:15:00,87.5,54,0,97.1,6.25,12,0,0,0,normal
2024-01-15 12:20:00,96.1,41,0,96.6,5.97,12,0,0,0,normal
2024-01-15 12:25:00,99.2,44,0,98.0,6.79,12,0,0,0,normal
2024-01-15 12:30:00,93.6,47,0,98.7,6.6,12,0,0,0,normal
2024-01-15 12:35:00,50.1,0,0,97.3,7.36,12,0,0,1,inactivity_anomaly
2024-01-15 12:40:00,98.7,53,0,98.6,6.41,12,0,0,0,normal
2024-01-15 12:45:00,91.4,46,0,98.1,5.77,12,0,0,0,normal
2024-01-15 12:50:00,84.5,34,0,97.0,5.46,12,0,0,0,normal
2024-01-15 12:55:00,107.4,39,0,97.8,7.17,12,0,0,0,normal
2024-01-15 13:00:00,105.3,34,0,97.6,6.75,13,0,0,0,normal
2024-01-15 13:05:00,88.2,48,0,97.9,5.81,13,0,0,0,normal
2024-01-15 13:10:00,94.1,50,0,98.2,7.8,13,0,0,0,normal
2024-01-15 13:15:00,41.6,46,0,97.6,4.76,13,0,0,1,bradycardia
2024-01-15 13:20:00,64.0,47,0,97.4,4.68,13,0,0,0,normal
2024-01-15 13:25:00,77.5,45,0,97.8,5.81,13,0,0,0,normal
2024-01-15 13:30:00,99.8,56,0,97.0,7.18,13,0,0,0,normal
2024-01-15 13:35:00,94.1,46,0,97.9,7.07,13,0,0,0,normal
2024-01-15 13:40:00,94.7,52,0,97.5,6.18,13,0,0,0,normal
2024-01-15 13:45:00,139.1,50,0,97.2,7.32,13,0,0,1,tachycardia
2024-01-15 13:50:00,90.5,44,0,97.7,6.07,13,0,0,0,normal
2024-01-15 13:55:00,102.9,41,0,97.2,6.71,13,0,0,0,normal
2024-01-15 14:00:00,90.2,52,0,97.0,6.96,14,0,0,0,normal
2024-01-15 14:05:00,88.8,53,0,97.3,6.63,14,0,0,0,normal
2024-01-15 14:10:00,82.9,56,0,97.6,6.69,14,0,0,0,normal
2024-01-15 14:15:00,156.8,49,0,97.5,7.14,14,0,0,1,tachycardia
2024-01-15 14:20:00,89.4,40,0,98.0,6.17,14,0,0,0,normal
2024-01-15 14:25:00,81.9,42,0,97.4,5.51,14,0,0,0,normal
2024-01-15 14:30:00,86.0,42,0,97.2,5.75,14,0,0,0,normal
2024-01-15 14:35:00,89.3,47,0,98.1,5.95,14,0,0,0,normal
2024-01-15 14:40:00,104.6,51,0,97.5,7.67,14,0,0,0,normal
2024-01-15 14:45:00,72.3,41,0,98.1,4.94,14,0,0,0,normal
2024-01-15 14:50:00,92.4,52,0,97.2,7.09,14,0,0,0,normal
2024-01-15 14:55:00,84.3,39,0,97.9,6.8,14,0,0,0,normal
2024-01-15 15:00:00,112.2,45,0,97.8,7.47,15,0,0,0,normal
2024-01-15 15:05:00,88.4,58,0,97.4,6.79,15,0,0,0,normal
2024-01-15 15:10:00,87.3,58,0,96.8,6.57,15,0,0,0,normal
2024-01-15 15:15:00,83.4,49,0,98.1,6.21,15,0,0,0,normal
2024-01-15 15:20:00,89.9,58,0,97.7,6.07,15,0,0,0,normal
2024-01-15 15:25:00,85.8,49,0,96.7,6.32,15,0,0,0,normal
2024-01-15 15:30:00,78.6,45,0,97.8,5.38,15,0,0,0,normal
2024-01-15 15:35:00,93.3,55,0,98.6,6.74,15,0,0,0,normal
2024-01-15 15:40:00,108.3,48,0,97.9,7.71,15,0,0,0,normal
2024-01-15 15:45:00,83.0,51,0,97.1,6.95,15,0,0,0,normal
2024-01-15 15:50:00,84.1,44,0,97.5,5.02,15,0,0,0,normal
2024-01-15 15:55:00,84.0,51,0,97.9,5.78,15,0,0,0,normal
2024-01-15 16:00:00,80.9,62,0,98.0,6.24,16,0,0,0,normal
2024-01-15 16:05:00,99.2,45,0,98.1,5.08,16,0,0,0,normal
2024-01-15 16:10:00,75.3,46,0,96.2,6.03,16,0,0,0,normal
2024-01-15 16:15:00,74.0,48,0,96.9,4.85,16,0,0,0,normal
2024-01-15 16:20:00,111.0,55,0,98.1,7.69,16,0,0,0,normal
2024-01-15 16:25:00,102.5,43,0,98.2,7.42,16,0,0,0,normal
2024-01-15 16:30:00,88.1,54,0,97.0,6.53,16,0,0,0,normal
2024-01-15 16:35:00,72.0,47,0,98.5,4.86,16,0,0,0,normal
2024-01-15 16:40:00,101.1,61,0,96.6,7.55,16,0,0,0,normal
2024-01-15 16:45:00,77.1,53,0,96.8,5.12,16,0,0,0,normal
2024-01-15 16:50:00,91.7,58,0,97.5,7.38,16,0,0,0,normal
2024-01-15 16:55:00,72.9,64,0,97.7,5.78,16,0,0,0,normal
2024-01-15 17:00:00,104.6,194,0,98.3,12.79,17,0,0,0,normal
2024-01-15 17:05:00,85.5,218,0,88.1,12.56,17,0,0,1,low_spo2
2024-01-15 17:10:00,81.8,190,0,97.3,11.38,17,0,0,0,normal
2024-01-15 17:15:00,73.5,192,0,97.2,11.32,17,0,0,0,normal
2024-01-15 17:20:00,104.2,198,0,97.8,13.23,17,0,0,0,normal
2024-01-15 17:25:00,111.1,185,0,97.7,12.82,17,0,0,0,normal
2024-01-15 17:30:00,78.7,214,0,98.4,12.13,17,0,0,0,normal
2024-01-15 17:35:00,88.9,162,0,97.0,11.11,17,0,0,0,normal
2024-01-15 17:40:00,89.5,216,0,97.7,13.39,17,0,0,0,normal
2024-01-15 17:45:00,74.0,187,0,97.7,11.2,17,0,0,0,normal
